[M::mm_idx_gen::44.114*1.47] collected minimizers
[M::mm_idx_gen::46.688*2.23] sorted minimizers
[M::main::46.688*2.23] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::50.600*2.13] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::54.063*2.06] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::82.635*9.83] mapped 6227 sequences
[M::worker_pipeline::93.324*11.12] mapped 10647 sequences
[M::worker_pipeline::102.973*12.74] mapped 29461 sequences
[M::worker_pipeline::116.303*15.28] mapped 19789 sequences
[M::worker_pipeline::136.413*16.29] mapped 5949 sequences
[M::worker_pipeline::148.603*16.84] mapped 13730 sequences
[M::worker_pipeline::161.250*18.09] mapped 12859 sequences
[M::worker_pipeline::171.257*18.18] mapped 18642 sequences
[M::worker_pipeline::185.523*19.57] mapped 6215 sequences
[M::worker_pipeline::198.139*19.98] mapped 5028 sequences
[M::worker_pipeline::211.073*20.55] mapped 5481 sequences
[M::worker_pipeline::225.360*21.17] mapped 5264 sequences
[M::worker_pipeline::237.547*21.37] mapped 5516 sequences
[M::worker_pipeline::246.480*21.45] mapped 23913 sequences
[M::worker_pipeline::262.768*22.18] mapped 8743 sequences
[M::worker_pipeline::274.071*22.33] mapped 8574 sequences
[M::worker_pipeline::294.908*22.19] mapped 6812 sequences
[M::worker_pipeline::306.456*22.25] mapped 5546 sequences
[M::worker_pipeline::326.279*22.22] mapped 5372 sequences
[M::worker_pipeline::333.787*21.99] mapped 14558 sequences
[M::worker_pipeline::359.032*22.01] mapped 16889 sequences
[M::worker_pipeline::371.067*22.24] mapped 5266 sequences
[M::worker_pipeline::380.514*22.25] mapped 16260 sequences
[M::worker_pipeline::396.031*22.67] mapped 6921 sequences
[M::worker_pipeline::406.176*22.59] mapped 10063 sequences
[M::worker_pipeline::421.167*22.94] mapped 9884 sequences
[M::worker_pipeline::430.693*22.84] mapped 9207 sequences
[M::worker_pipeline::444.879*23.22] mapped 13238 sequences
[M::worker_pipeline::454.198*23.16] mapped 7422 sequences
[M::worker_pipeline::468.904*23.55] mapped 11014 sequences
[M::worker_pipeline::478.135*23.46] mapped 7354 sequences
[M::worker_pipeline::496.319*23.71] mapped 10124 sequences
[M::worker_pipeline::508.442*23.72] mapped 9893 sequences
[M::worker_pipeline::522.446*23.89] mapped 6545 sequences
[M::worker_pipeline::533.205*23.87] mapped 7649 sequences
[M::worker_pipeline::546.542*24.06] mapped 6559 sequences
[M::worker_pipeline::558.034*24.02] mapped 4733 sequences
[M::worker_pipeline::566.034*24.01] mapped 30104 sequences
[M::worker_pipeline::582.669*24.20] mapped 5181 sequences
[M::worker_pipeline::596.619*24.26] mapped 4835 sequences
[M::worker_pipeline::607.185*24.19] mapped 5047 sequences
[M::worker_pipeline::620.660*24.38] mapped 4818 sequences
[M::worker_pipeline::633.422*24.46] mapped 4783 sequences
[M::worker_pipeline::641.210*24.37] mapped 20055 sequences
[M::worker_pipeline::656.137*24.60] mapped 14300 sequences
[M::worker_pipeline::669.602*24.62] mapped 4842 sequences
[M::worker_pipeline::679.918*24.59] mapped 4818 sequences
[M::worker_pipeline::695.562*24.66] mapped 4716 sequences
[M::worker_pipeline::707.636*24.67] mapped 4797 sequences
[M::worker_pipeline::724.059*24.66] mapped 4814 sequences
[M::worker_pipeline::735.511*24.68] mapped 4799 sequences
[M::worker_pipeline::746.646*24.80] mapped 15703 sequences
