[M::mm_idx_gen::38.984*1.49] collected minimizers
[M::mm_idx_gen::41.083*2.29] sorted minimizers
[M::main::41.083*2.29] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::46.115*2.15] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::50.224*2.06] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::72.667*11.29] mapped 17080 sequences
[M::worker_pipeline::88.274*15.00] mapped 8845 sequences
[M::worker_pipeline::102.572*17.38] mapped 9355 sequences
[M::worker_pipeline::117.046*19.27] mapped 9823 sequences
[M::worker_pipeline::131.760*20.36] mapped 10681 sequences
[M::worker_pipeline::156.685*20.20] mapped 7893 sequences
[M::worker_pipeline::174.103*20.96] mapped 9567 sequences
[M::worker_pipeline::193.252*21.42] mapped 10763 sequences
[M::worker_pipeline::220.502*21.38] mapped 6423 sequences
[M::worker_pipeline::233.422*21.95] mapped 6847 sequences
[M::worker_pipeline::248.215*22.37] mapped 9672 sequences
[M::worker_pipeline::266.209*22.55] mapped 7439 sequences
[M::worker_pipeline::279.961*22.91] mapped 9328 sequences
[M::worker_pipeline::296.369*23.31] mapped 8960 sequences
[M::worker_pipeline::311.202*23.64] mapped 12364 sequences
[M::worker_pipeline::326.778*23.93] mapped 7321 sequences
[M::worker_pipeline::337.942*24.30] mapped 8170 sequences
[M::worker_pipeline::351.251*24.64] mapped 9140 sequences
[M::worker_pipeline::374.090*24.69] mapped 9684 sequences
[M::worker_pipeline::391.710*24.96] mapped 7540 sequences
[M::worker_pipeline::409.573*25.07] mapped 9951 sequences
[M::worker_pipeline::420.498*25.33] mapped 7598 sequences
[M::worker_pipeline::439.626*25.64] mapped 9749 sequences
[M::worker_pipeline::455.736*25.79] mapped 7260 sequences
[M::worker_pipeline::469.213*25.97] mapped 6436 sequences
[M::worker_pipeline::486.934*25.93] mapped 7191 sequences
[M::worker_pipeline::504.965*25.99] mapped 6922 sequences
[M::worker_pipeline::524.517*25.99] mapped 10708 sequences
[M::worker_pipeline::545.558*26.14] mapped 7754 sequences
[M::worker_pipeline::562.944*26.30] mapped 7425 sequences
[M::worker_pipeline::579.963*26.34] mapped 7062 sequences
[M::worker_pipeline::598.748*26.19] mapped 7347 sequences
[M::worker_pipeline::642.123*25.37] mapped 6026 sequences
[M::worker_pipeline::659.355*25.60] mapped 10877 sequences
[M::worker_pipeline::688.621*25.36] mapped 7819 sequences
[M::worker_pipeline::704.190*25.47] mapped 7889 sequences
[M::worker_pipeline::739.766*25.11] mapped 8158 sequences
[M::worker_pipeline::758.792*25.28] mapped 7945 sequences
[M::worker_pipeline::782.203*25.40] mapped 7726 sequences
[M::worker_pipeline::794.120*25.51] mapped 7275 sequences
[M::worker_pipeline::808.625*25.49] mapped 11094 sequences
[M::worker_pipeline::822.753*25.61] mapped 7685 sequences
[M::worker_pipeline::846.590*25.73] mapped 7670 sequences
[M::worker_pipeline::857.461*25.82] mapped 7180 sequences
[M::worker_pipeline::875.887*25.94] mapped 8134 sequences
[M::worker_pipeline::917.363*25.77] mapped 9490 sequences
[M::worker_pipeline::936.949*25.86] mapped 9481 sequences
[M::worker_pipeline::960.817*25.90] mapped 7090 sequences
[M::worker_pipeline::986.881*26.00] mapped 8669 sequences
[M::worker_pipeline::998.598*26.10] mapped 7242 sequences
[M::worker_pipeline::1013.589*26.21] mapped 9352 sequences
