[M::mm_idx_gen::78.654*1.62] collected minimizers
[M::mm_idx_gen::80.180*2.09] sorted minimizers
[M::main::80.180*2.09] loaded/built the index for 1163 target sequence(s)
[M::mm_mapopt_update::83.589*2.04] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 1163
[M::mm_idx_stat::86.399*2.01] distinct minimizers: 218943614 (8.14% are singletons); average occurrences: 2.776; average spacing: 9.961; total length: 6055043330
[M::worker_pipeline::115.647*8.88] mapped 17080 sequences
[M::worker_pipeline::131.280*11.83] mapped 8845 sequences
[M::worker_pipeline::149.079*13.62] mapped 9355 sequences
[M::worker_pipeline::166.474*15.74] mapped 9823 sequences
[M::worker_pipeline::180.759*17.06] mapped 10681 sequences
[M::worker_pipeline::219.144*16.99] mapped 7893 sequences
[M::worker_pipeline::238.976*18.11] mapped 9567 sequences
[M::worker_pipeline::275.386*18.05] mapped 10763 sequences
[M::worker_pipeline::302.718*18.62] mapped 6423 sequences
[M::worker_pipeline::324.511*19.47] mapped 6847 sequences
[M::worker_pipeline::344.410*19.91] mapped 9672 sequences
[M::worker_pipeline::360.624*20.34] mapped 7439 sequences
[M::worker_pipeline::375.940*20.72] mapped 9328 sequences
[M::worker_pipeline::394.135*21.09] mapped 8960 sequences
[M::worker_pipeline::412.447*21.58] mapped 12364 sequences
[M::worker_pipeline::428.207*22.05] mapped 7321 sequences
[M::worker_pipeline::444.513*22.50] mapped 8170 sequences
[M::worker_pipeline::464.504*22.92] mapped 9140 sequences
[M::worker_pipeline::483.858*23.38] mapped 9684 sequences
[M::worker_pipeline::504.852*23.55] mapped 7540 sequences
[M::worker_pipeline::524.285*23.94] mapped 9951 sequences
[M::worker_pipeline::539.132*24.28] mapped 7598 sequences
[M::worker_pipeline::558.550*24.59] mapped 9749 sequences
[M::worker_pipeline::583.355*24.48] mapped 7260 sequences
[M::worker_pipeline::598.612*24.74] mapped 6436 sequences
[M::worker_pipeline::617.597*24.70] mapped 7191 sequences
[M::worker_pipeline::641.116*24.67] mapped 6922 sequences
[M::worker_pipeline::672.801*24.46] mapped 10708 sequences
[M::worker_pipeline::707.239*24.61] mapped 7754 sequences
