[M::mm_idx_gen::66.256*1.55] collected minimizers
[M::mm_idx_gen::69.728*2.34] sorted minimizers
[M::main::69.729*2.34] loaded/built the index for 556 target sequence(s)
[M::mm_mapopt_update::72.784*2.28] mid_occ = 331
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 556
[M::mm_idx_stat::75.187*2.24] distinct minimizers: 218134925 (3.66% are singletons); average occurrences: 2.810; average spacing: 9.962; total length: 6105458968
[M::worker_pipeline::97.857*8.54] mapped 5440 sequences
[M::worker_pipeline::112.201*11.17] mapped 5260 sequences
[M::worker_pipeline::127.690*13.22] mapped 5429 sequences
[M::worker_pipeline::142.293*14.80] mapped 5277 sequences
[M::worker_pipeline::152.655*16.27] mapped 19980 sequences
[M::worker_pipeline::166.319*17.18] mapped 15600 sequences
[M::worker_pipeline::181.578*18.52] mapped 21837 sequences
[M::worker_pipeline::197.811*19.25] mapped 5445 sequences
[M::worker_pipeline::210.617*19.83] mapped 9813 sequences
[M::worker_pipeline::222.686*20.40] mapped 10808 sequences
[M::worker_pipeline::232.101*21.10] mapped 25858 sequences
[M::worker_pipeline::244.719*21.67] mapped 6384 sequences
[M::worker_pipeline::261.629*21.91] mapped 5232 sequences
[M::worker_pipeline::273.812*22.27] mapped 5067 sequences
[M::worker_pipeline::289.883*22.59] mapped 5067 sequences
[M::worker_pipeline::301.350*22.97] mapped 5226 sequences
[M::worker_pipeline::316.608*23.15] mapped 5159 sequences
[M::worker_pipeline::330.668*23.54] mapped 5078 sequences
[M::worker_pipeline::341.941*23.93] mapped 5170 sequences
[M::worker_pipeline::354.962*24.34] mapped 5054 sequences
[M::worker_pipeline::373.808*24.29] mapped 5059 sequences
[M::worker_pipeline::384.827*24.60] mapped 19663 sequences
[M::worker_pipeline::394.108*24.90] mapped 30731 sequences
[M::worker_pipeline::408.305*25.18] mapped 17763 sequences
[M::worker_pipeline::434.692*24.61] mapped 5106 sequences
[M::worker_pipeline::470.602*23.77] mapped 5183 sequences
[M::worker_pipeline::487.777*23.97] mapped 5026 sequences
[M::worker_pipeline::501.136*24.19] mapped 5213 sequences
[M::worker_pipeline::526.201*24.10] mapped 5124 sequences
[M::worker_pipeline::544.967*24.14] mapped 5234 sequences
[M::worker_pipeline::558.271*24.25] mapped 5185 sequences
