[M::mm_idx_gen::84.478*1.53] collected minimizers
[M::mm_idx_gen::86.912*2.26] sorted minimizers
[M::main::86.912*2.26] loaded/built the index for 910 target sequence(s)
[M::mm_mapopt_update::91.547*2.20] mid_occ = 332
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 910
[M::mm_idx_stat::94.551*2.16] distinct minimizers: 219135196 (8.28% are singletons); average occurrences: 2.751; average spacing: 9.968; total length: 6008776184
[M::worker_pipeline::133.503*8.36] mapped 5064 sequences
[M::worker_pipeline::145.161*10.72] mapped 24241 sequences
[M::worker_pipeline::191.917*11.93] mapped 13908 sequences
[M::worker_pipeline::206.597*13.73] mapped 40238 sequences
[M::worker_pipeline::221.339*14.95] mapped 15425 sequences
[M::worker_pipeline::237.236*16.21] mapped 4891 sequences
[M::worker_pipeline::257.250*17.15] mapped 29290 sequences
[M::worker_pipeline::277.024*17.93] mapped 4826 sequences
[M::worker_pipeline::295.260*18.88] mapped 9250 sequences
[M::worker_pipeline::308.503*19.50] mapped 34255 sequences
[M::worker_pipeline::327.108*20.21] mapped 24348 sequences
[M::worker_pipeline::347.746*20.73] mapped 4817 sequences
[M::worker_pipeline::376.030*20.83] mapped 13353 sequences
[M::worker_pipeline::392.846*21.25] mapped 4813 sequences
[M::worker_pipeline::421.636*21.09] mapped 11816 sequences
[M::worker_pipeline::438.431*21.46] mapped 14680 sequences
[M::worker_pipeline::459.365*21.75] mapped 30096 sequences
[M::worker_pipeline::497.033*21.46] mapped 4946 sequences
[M::worker_pipeline::517.171*21.75] mapped 10710 sequences
[M::worker_pipeline::529.083*22.12] mapped 39843 sequences
[M::worker_pipeline::548.468*22.38] mapped 15946 sequences
[M::worker_pipeline::567.094*22.68] mapped 13993 sequences
[M::worker_pipeline::588.533*22.98] mapped 4821 sequences
[M::worker_pipeline::603.465*23.13] mapped 4839 sequences
[M::worker_pipeline::618.411*23.46] mapped 4826 sequences
[M::worker_pipeline::636.867*23.69] mapped 4771 sequences
[M::worker_pipeline::655.608*24.01] mapped 4807 sequences
[M::worker_pipeline::672.156*24.23] mapped 5034 sequences
[M::worker_pipeline::757.441*22.26] mapped 19471 sequences
