[M::mm_idx_gen::71.377*1.54] collected minimizers
[M::mm_idx_gen::74.154*2.33] sorted minimizers
[M::main::74.154*2.33] loaded/built the index for 567 target sequence(s)
[M::mm_mapopt_update::77.432*2.27] mid_occ = 329
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 567
[M::mm_idx_stat::80.225*2.23] distinct minimizers: 218970547 (8.17% are singletons); average occurrences: 2.758; average spacing: 9.961; total length: 6016046136
[M::worker_pipeline::116.183*9.02] mapped 5603 sequences
[M::worker_pipeline::126.089*10.70] mapped 32012 sequences
[M::worker_pipeline::142.138*13.79] mapped 31060 sequences
[M::worker_pipeline::153.706*15.36] mapped 14343 sequences
[M::worker_pipeline::168.419*17.04] mapped 5066 sequences
[M::worker_pipeline::184.731*18.33] mapped 6886 sequences
[M::worker_pipeline::194.770*19.07] mapped 28826 sequences
[M::worker_pipeline::211.838*20.27] mapped 5111 sequences
[M::worker_pipeline::249.792*19.33] mapped 4962 sequences
[M::worker_pipeline::265.908*19.83] mapped 13846 sequences
[M::worker_pipeline::279.427*20.53] mapped 24156 sequences
[M::worker_pipeline::319.546*20.19] mapped 5031 sequences
[M::worker_pipeline::337.820*20.97] mapped 5037 sequences
[M::worker_pipeline::353.138*21.68] mapped 25415 sequences
[M::worker_pipeline::368.626*22.25] mapped 18180 sequences
[M::worker_pipeline::395.669*22.32] mapped 10141 sequences
[M::worker_pipeline::419.289*22.89] mapped 5161 sequences
[M::worker_pipeline::452.021*22.66] mapped 5189 sequences
[M::worker_pipeline::469.803*22.95] mapped 5112 sequences
[M::worker_pipeline::490.026*23.30] mapped 5089 sequences
[M::worker_pipeline::518.355*23.35] mapped 5148 sequences
[M::worker_pipeline::542.823*23.52] mapped 5078 sequences
[M::worker_pipeline::559.764*23.91] mapped 5223 sequences
[M::worker_pipeline::582.043*24.10] mapped 6010 sequences
[M::worker_pipeline::592.574*24.14] mapped 30791 sequences
[M::worker_pipeline::612.260*24.50] mapped 28872 sequences
[M::worker_pipeline::632.313*24.74] mapped 5116 sequences
[M::worker_pipeline::656.000*24.68] mapped 5239 sequences
