[M::mm_idx_gen::39.190*1.46] collected minimizers
[M::mm_idx_gen::42.160*2.42] sorted minimizers
[M::main::42.160*2.42] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::47.327*2.27] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::52.058*2.15] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::70.191*10.44] mapped 45585 sequences
[M::worker_pipeline::80.101*13.24] mapped 31833 sequences
[M::worker_pipeline::97.501*16.40] mapped 16326 sequences
[M::worker_pipeline::103.831*17.30] mapped 20277 sequences
[M::worker_pipeline::115.026*19.15] mapped 40433 sequences
[M::worker_pipeline::129.628*20.65] mapped 18522 sequences
[M::worker_pipeline::141.188*21.95] mapped 26739 sequences
[M::worker_pipeline::151.844*22.52] mapped 37665 sequences
[M::worker_pipeline::162.388*23.44] mapped 38729 sequences
[M::worker_pipeline::176.273*23.66] mapped 24718 sequences
[M::worker_pipeline::187.071*24.34] mapped 22828 sequences
[M::worker_pipeline::197.827*24.81] mapped 31124 sequences
[M::worker_pipeline::213.171*25.39] mapped 5762 sequences
[M::worker_pipeline::223.713*25.90] mapped 18544 sequences
[M::worker_pipeline::243.010*25.93] mapped 20758 sequences
[M::worker_pipeline::262.079*25.50] mapped 21880 sequences
[M::worker_pipeline::277.843*25.87] mapped 23165 sequences
[M::worker_pipeline::289.231*26.16] mapped 19969 sequences
[M::worker_pipeline::302.051*26.45] mapped 19929 sequences
[M::worker_pipeline::322.863*25.98] mapped 22607 sequences
[M::worker_pipeline::336.471*26.38] mapped 21489 sequences
[M::worker_pipeline::347.400*26.57] mapped 19422 sequences
[M::worker_pipeline::358.338*26.85] mapped 25774 sequences
[M::worker_pipeline::372.158*27.10] mapped 18074 sequences
[M::worker_pipeline::387.134*26.94] mapped 18699 sequences
[M::worker_pipeline::397.750*27.06] mapped 26726 sequences
[M::worker_pipeline::408.892*27.33] mapped 23761 sequences
[M::worker_pipeline::419.529*27.50] mapped 24746 sequences
[M::worker_pipeline::434.338*27.65] mapped 17359 sequences
[M::worker_pipeline::445.787*27.85] mapped 6064 sequences
[M::worker_pipeline::463.555*27.96] mapped 5916 sequences
[M::worker_pipeline::478.562*28.05] mapped 5908 sequences
[M::worker_pipeline::497.033*28.05] mapped 5752 sequences
[M::worker_pipeline::509.787*28.13] mapped 5736 sequences
[M::worker_pipeline::523.773*28.29] mapped 5755 sequences
[M::worker_pipeline::536.636*28.34] mapped 5672 sequences
[M::worker_pipeline::550.762*28.45] mapped 5514 sequences
[M::worker_pipeline::561.078*28.59] mapped 9513 sequences
[M::worker_pipeline::577.125*28.57] mapped 11937 sequences
[M::worker_pipeline::595.108*28.62] mapped 5489 sequences
[M::worker_pipeline::608.269*28.70] mapped 5394 sequences
[M::worker_pipeline::622.478*28.62] mapped 5351 sequences
[M::worker_pipeline::634.980*28.65] mapped 15860 sequences
[M::worker_pipeline::648.463*28.74] mapped 5504 sequences
[M::worker_pipeline::671.412*28.35] mapped 5256 sequences
[M::worker_pipeline::685.707*28.34] mapped 5241 sequences
[M::worker_pipeline::696.827*28.34] mapped 5319 sequences
[M::worker_pipeline::709.396*28.44] mapped 20697 sequences
[M::worker_pipeline::720.803*28.55] mapped 5115 sequences
[M::worker_pipeline::735.903*28.61] mapped 5261 sequences
[M::worker_pipeline::745.827*28.68] mapped 5385 sequences
[M::worker_pipeline::759.864*28.75] mapped 5629 sequences
[M::worker_pipeline::770.774*28.80] mapped 15684 sequences
[M::worker_pipeline::784.751*28.83] mapped 5512 sequences
[M::worker_pipeline::796.425*28.91] mapped 5924 sequences
[M::worker_pipeline::812.029*28.97] mapped 5428 sequences
[M::worker_pipeline::823.836*29.07] mapped 15967 sequences
[M::worker_pipeline::842.260*29.01] mapped 5613 sequences
[M::worker_pipeline::854.359*29.07] mapped 5612 sequences
[M::worker_pipeline::871.852*29.03] mapped 5406 sequences
[M::worker_pipeline::889.557*28.95] mapped 5184 sequences
[M::worker_pipeline::900.376*29.02] mapped 15474 sequences
[M::worker_pipeline::921.310*28.93] mapped 5376 sequences
[M::worker_pipeline::932.398*29.00] mapped 5531 sequences
[M::worker_pipeline::945.716*29.01] mapped 5299 sequences
[M::worker_pipeline::960.274*29.01] mapped 5287 sequences
[M::worker_pipeline::970.528*29.02] mapped 15140 sequences
[M::worker_pipeline::986.065*29.11] mapped 5122 sequences
[M::worker_pipeline::997.810*29.14] mapped 5214 sequences
[M::worker_pipeline::1016.310*29.14] mapped 5173 sequences
[M::worker_pipeline::1028.327*29.18] mapped 5228 sequences
[M::worker_pipeline::1040.951*29.18] mapped 19208 sequences
[M::worker_pipeline::1055.572*29.27] mapped 5690 sequences
[M::worker_pipeline::1068.922*29.28] mapped 5149 sequences
[M::worker_pipeline::1082.688*29.31] mapped 5131 sequences
[M::worker_pipeline::1092.681*29.36] mapped 15631 sequences
[M::worker_pipeline::1107.252*29.44] mapped 5227 sequences
[M::worker_pipeline::1119.075*29.46] mapped 5235 sequences
[M::worker_pipeline::1135.811*29.48] mapped 5077 sequences
[M::worker_pipeline::1148.703*29.48] mapped 5282 sequences
[M::worker_pipeline::1160.288*29.52] mapped 15491 sequences
[M::worker_pipeline::1354.893*25.72] mapped 5084 sequences
[M::worker_pipeline::1363.235*25.78] mapped 5070 sequences
[M::worker_pipeline::1380.091*25.79] mapped 5249 sequences
[M::worker_pipeline::1395.378*25.85] mapped 5250 sequences
[M::worker_pipeline::1408.961*25.88] mapped 15259 sequences
[M::worker_pipeline::1423.695*25.93] mapped 5068 sequences
[M::worker_pipeline::1435.890*25.97] mapped 5200 sequences
[M::worker_pipeline::1449.876*26.01] mapped 5309 sequences
[M::worker_pipeline::1461.464*26.07] mapped 5268 sequences
[M::worker_pipeline::1474.353*26.10] mapped 15522 sequences
[M::worker_pipeline::1491.627*26.13] mapped 5005 sequences
[M::worker_pipeline::1505.369*26.20] mapped 5082 sequences
[M::worker_pipeline::1517.226*26.26] mapped 5176 sequences
[M::worker_pipeline::1530.954*26.31] mapped 5074 sequences
[M::worker_pipeline::1543.743*26.35] mapped 11922 sequences
[M::worker_pipeline::1556.735*26.43] mapped 24638 sequences
[M::worker_pipeline::1566.436*26.49] mapped 35932 sequences
[M::worker_pipeline::1577.917*26.56] mapped 34926 sequences
[M::worker_pipeline::1599.607*26.54] mapped 8255 sequences
[M::worker_pipeline::1612.990*26.59] mapped 5258 sequences
[M::worker_pipeline::1627.232*26.64] mapped 5175 sequences
[M::worker_pipeline::1646.255*26.61] mapped 5187 sequences
[M::worker_pipeline::1653.501*26.61] mapped 35460 sequences
[M::worker_pipeline::1665.865*26.67] mapped 41713 sequences
[M::worker_pipeline::1678.670*26.75] mapped 26997 sequences
[M::worker_pipeline::1691.779*26.82] mapped 11512 sequences
[M::worker_pipeline::1702.072*26.87] mapped 23370 sequences
[M::worker_pipeline::1712.474*26.93] mapped 41022 sequences
[M::worker_pipeline::1725.265*27.00] mapped 36561 sequences
[M::worker_pipeline::1735.998*27.05] mapped 40213 sequences
[M::worker_pipeline::1747.147*27.11] mapped 34988 sequences
[M::worker_pipeline::1760.532*27.16] mapped 37863 sequences
[M::worker_pipeline::1773.295*27.23] mapped 37557 sequences
[M::worker_pipeline::1785.264*27.29] mapped 37474 sequences
[M::worker_pipeline::1795.441*27.35] mapped 37132 sequences
[M::worker_pipeline::1808.603*27.42] mapped 6305 sequences
[M::worker_pipeline::1825.845*27.45] mapped 5756 sequences
[M::worker_pipeline::1843.217*27.47] mapped 5766 sequences
[M::worker_pipeline::1857.973*27.49] mapped 5685 sequences
[M::worker_pipeline::1869.142*27.54] mapped 41842 sequences
[M::worker_pipeline::1880.465*27.60] mapped 41880 sequences
[M::worker_pipeline::1893.420*27.66] mapped 36825 sequences
[M::worker_pipeline::1909.211*27.64] mapped 42375 sequences
[M::worker_pipeline::1923.244*27.69] mapped 17977 sequences
[M::worker_pipeline::1935.363*27.69] mapped 20718 sequences
[M::worker_pipeline::1943.969*27.72] mapped 34848 sequences
