[M::mm_idx_gen::72.175*1.58] collected minimizers
[M::mm_idx_gen::73.771*2.17] sorted minimizers
[M::main::73.771*2.17] loaded/built the index for 732 target sequence(s)
[M::mm_mapopt_update::77.024*2.12] mid_occ = 331
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 732
[M::mm_idx_stat::79.631*2.08] distinct minimizers: 218967212 (8.14% are singletons); average occurrences: 2.754; average spacing: 9.963; total length: 6007946341
[M::worker_pipeline::100.764*7.69] mapped 45585 sequences
[M::worker_pipeline::112.700*10.54] mapped 31833 sequences
[M::worker_pipeline::126.068*12.89] mapped 16326 sequences
[M::worker_pipeline::139.309*14.71] mapped 20277 sequences
[M::worker_pipeline::149.265*16.21] mapped 40433 sequences
[M::worker_pipeline::166.887*17.08] mapped 18522 sequences
[M::worker_pipeline::176.171*18.05] mapped 26739 sequences
[M::worker_pipeline::186.835*19.10] mapped 37665 sequences
[M::worker_pipeline::196.906*20.02] mapped 38729 sequences
[M::worker_pipeline::212.113*20.41] mapped 24718 sequences
[M::worker_pipeline::224.145*21.14] mapped 22828 sequences
[M::worker_pipeline::235.689*21.85] mapped 31124 sequences
[M::worker_pipeline::253.321*22.35] mapped 5762 sequences
[M::worker_pipeline::266.991*23.03] mapped 18544 sequences
[M::worker_pipeline::286.234*23.00] mapped 20758 sequences
[M::worker_pipeline::320.096*22.04] mapped 21880 sequences
[M::worker_pipeline::336.457*22.55] mapped 23165 sequences
[M::worker_pipeline::350.546*22.92] mapped 19969 sequences
[M::worker_pipeline::364.162*23.32] mapped 19929 sequences
[M::worker_pipeline::378.200*23.53] mapped 22607 sequences
[M::worker_pipeline::393.274*23.97] mapped 21489 sequences
[M::worker_pipeline::406.120*24.31] mapped 19422 sequences
[M::worker_pipeline::419.083*24.66] mapped 25774 sequences
[M::worker_pipeline::446.050*24.36] mapped 18074 sequences
[M::worker_pipeline::457.863*24.57] mapped 18699 sequences
[M::worker_pipeline::469.387*24.87] mapped 26726 sequences
[M::worker_pipeline::480.752*25.19] mapped 23761 sequences
[M::worker_pipeline::495.219*25.41] mapped 24746 sequences
[M::worker_pipeline::514.170*25.48] mapped 17359 sequences
[M::worker_pipeline::529.736*25.70] mapped 6064 sequences
[M::worker_pipeline::548.528*25.86] mapped 5916 sequences
[M::worker_pipeline::565.221*26.00] mapped 5908 sequences
[M::worker_pipeline::582.804*26.03] mapped 5752 sequences
[M::worker_pipeline::599.300*26.11] mapped 5736 sequences
[M::worker_pipeline::616.199*26.17] mapped 5755 sequences
[M::worker_pipeline::631.837*26.34] mapped 5672 sequences
[M::worker_pipeline::655.479*26.33] mapped 5514 sequences
[M::worker_pipeline::670.022*26.51] mapped 9513 sequences
[M::worker_pipeline::685.021*26.64] mapped 11937 sequences
