[M::mm_idx_gen::112.159*0.57] collected minimizers
[M::mm_idx_gen::117.672*0.97] sorted minimizers
[M::main::117.672*0.97] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::122.170*0.97] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::126.715*0.97] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::202.584*3.11] mapped 9569 sequences
[M::worker_pipeline::236.244*4.56] mapped 39384 sequences
[M::worker_pipeline::271.282*5.90] mapped 29940 sequences
[M::worker_pipeline::309.592*6.78] mapped 10988 sequences
[M::worker_pipeline::345.670*7.48] mapped 7551 sequences
[M::worker_pipeline::376.944*8.22] mapped 8810 sequences
[M::worker_pipeline::423.291*8.73] mapped 5038 sequences
[M::worker_pipeline::452.091*9.19] mapped 10531 sequences
[M::worker_pipeline::489.560*9.38] mapped 39617 sequences
[M::worker_pipeline::530.248*9.58] mapped 13124 sequences
[M::worker_pipeline::566.566*9.82] mapped 4986 sequences
[M::worker_pipeline::597.335*10.02] mapped 21337 sequences
[M::worker_pipeline::639.749*10.08] mapped 21530 sequences
[M::worker_pipeline::679.327*10.11] mapped 5097 sequences
[M::worker_pipeline::720.186*10.10] mapped 5069 sequences
[M::worker_pipeline::761.142*10.06] mapped 5040 sequences
[M::worker_pipeline::815.851*9.94] mapped 4918 sequences
[M::worker_pipeline::840.295*10.04] mapped 5055 sequences
[M::worker_pipeline::866.373*10.10] mapped 20577 sequences
[M::worker_pipeline::898.055*10.16] mapped 45264 sequences
[M::worker_pipeline::936.001*10.16] mapped 35058 sequences
[M::worker_pipeline::977.797*10.23] mapped 5146 sequences
[M::worker_pipeline::1013.206*10.34] mapped 21788 sequences
[M::worker_pipeline::1049.326*10.42] mapped 5027 sequences
[M::worker_pipeline::1088.485*10.43] mapped 29342 sequences
[M::worker_pipeline::1125.619*10.47] mapped 6043 sequences
[M::worker_pipeline::1164.127*10.48] mapped 20657 sequences
[M::worker_pipeline::1199.703*10.57] mapped 12745 sequences
[M::worker_pipeline::1242.842*10.58] mapped 11190 sequences
[M::worker_pipeline::1267.932*10.71] mapped 5449 sequences
[M::worker_pipeline::1305.481*10.77] mapped 17755 sequences
