[M::mm_idx_gen::70.893*1.38] collected minimizers
[M::mm_idx_gen::73.718*2.25] sorted minimizers
[M::main::73.718*2.25] loaded/built the index for 751 target sequence(s)
[M::mm_mapopt_update::76.462*2.21] mid_occ = 334
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 751
[M::mm_idx_stat::78.645*2.18] distinct minimizers: 218068643 (3.63% are singletons); average occurrences: 2.807; average spacing: 9.964; total length: 6098900270
[M::worker_pipeline::106.238*7.75] mapped 15757 sequences
[M::worker_pipeline::115.412*8.29] mapped 9025 sequences
[M::worker_pipeline::133.840*11.81] mapped 10800 sequences
[M::worker_pipeline::149.510*13.27] mapped 8808 sequences
[M::worker_pipeline::159.326*13.73] mapped 9688 sequences
[M::worker_pipeline::178.655*15.79] mapped 10251 sequences
[M::worker_pipeline::189.675*16.31] mapped 9184 sequences
[M::worker_pipeline::207.055*17.23] mapped 11203 sequences
[M::worker_pipeline::223.151*17.30] mapped 9993 sequences
[M::worker_pipeline::243.927*18.71] mapped 13507 sequences
[M::worker_pipeline::257.131*18.39] mapped 13527 sequences
[M::worker_pipeline::282.540*19.74] mapped 11721 sequences
[M::worker_pipeline::294.769*19.91] mapped 11646 sequences
[M::worker_pipeline::310.685*20.66] mapped 10113 sequences
[M::worker_pipeline::327.219*20.59] mapped 6555 sequences
[M::worker_pipeline::340.506*20.59] mapped 11494 sequences
[M::worker_pipeline::361.470*21.35] mapped 13372 sequences
[M::worker_pipeline::375.103*21.20] mapped 7336 sequences
[M::worker_pipeline::395.064*21.70] mapped 11096 sequences
[M::worker_pipeline::423.702*21.96] mapped 10621 sequences
[M::worker_pipeline::434.983*21.86] mapped 10844 sequences
[M::worker_pipeline::461.382*22.36] mapped 9407 sequences
[M::worker_pipeline::473.429*22.30] mapped 10244 sequences
[M::worker_pipeline::494.168*22.77] mapped 7900 sequences
[M::worker_pipeline::504.646*22.49] mapped 9075 sequences
[M::worker_pipeline::524.484*22.85] mapped 15037 sequences
[M::worker_pipeline::534.674*22.69] mapped 10523 sequences
[M::worker_pipeline::550.655*22.98] mapped 10294 sequences
[M::worker_pipeline::562.928*23.03] mapped 10843 sequences
[M::worker_pipeline::580.153*23.05] mapped 12917 sequences
[M::worker_pipeline::595.928*23.12] mapped 7853 sequences
[M::worker_pipeline::610.911*23.09] mapped 11324 sequences
[M::worker_pipeline::633.697*23.15] mapped 9788 sequences
[M::worker_pipeline::650.489*23.28] mapped 7981 sequences
[M::worker_pipeline::663.808*23.44] mapped 6979 sequences
[M::worker_pipeline::681.756*23.57] mapped 10270 sequences
[M::worker_pipeline::691.995*23.46] mapped 7249 sequences
[M::worker_pipeline::719.149*23.87] mapped 10028 sequences
[M::worker_pipeline::730.019*23.59] mapped 8006 sequences
[M::worker_pipeline::754.811*23.82] mapped 7606 sequences
[M::worker_pipeline::759.918*23.67] mapped 23616 sequences
[M::worker_pipeline::774.093*23.91] mapped 26757 sequences
[M::worker_pipeline::792.035*23.85] mapped 19980 sequences
[M::worker_pipeline::802.493*23.88] mapped 4739 sequences
[M::worker_pipeline::816.669*24.01] mapped 4565 sequences
[M::worker_pipeline::829.493*23.98] mapped 4633 sequences
[M::worker_pipeline::844.892*24.04] mapped 4818 sequences
[M::worker_pipeline::856.213*24.07] mapped 4679 sequences
[M::worker_pipeline::871.803*24.21] mapped 4778 sequences
[M::worker_pipeline::883.711*24.23] mapped 4553 sequences
[M::worker_pipeline::898.151*24.25] mapped 5194 sequences
[M::worker_pipeline::925.654*24.04] mapped 4595 sequences
[M::worker_pipeline::941.644*23.99] mapped 4872 sequences
[M::worker_pipeline::953.125*24.01] mapped 20188 sequences
[M::worker_pipeline::963.382*24.05] mapped 16719 sequences
[M::worker_pipeline::987.871*23.97] mapped 4818 sequences
[M::worker_pipeline::1006.516*23.90] mapped 4631 sequences
[M::worker_pipeline::1021.724*23.94] mapped 4664 sequences
[M::worker_pipeline::1030.707*23.77] mapped 4624 sequences
[M::worker_pipeline::1049.922*23.95] mapped 4710 sequences
[M::worker_pipeline::1061.521*24.01] mapped 4806 sequences
[M::worker_pipeline::1076.061*23.96] mapped 19093 sequences
[M::worker_pipeline::1089.037*23.97] mapped 16932 sequences
[M::worker_pipeline::1104.526*24.00] mapped 4683 sequences
[M::worker_pipeline::1116.786*24.05] mapped 4735 sequences
[M::worker_pipeline::1124.983*23.98] mapped 25637 sequences
[M::worker_pipeline::1150.819*24.03] mapped 6587 sequences
[M::worker_pipeline::1167.055*23.96] mapped 4740 sequences
[M::worker_pipeline::1181.838*23.96] mapped 4830 sequences
[M::worker_pipeline::1199.318*23.97] mapped 4788 sequences
[M::worker_pipeline::1214.389*23.94] mapped 4617 sequences
[M::worker_pipeline::1224.062*23.99] mapped 4842 sequences
[M::worker_pipeline::1237.197*24.11] mapped 4724 sequences
[M::worker_pipeline::1245.776*24.02] mapped 16251 sequences
