[M::mm_idx_gen::40.373*1.54] collected minimizers
[M::mm_idx_gen::42.890*2.55] sorted minimizers
[M::main::42.890*2.55] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::44.287*2.50] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::44.990*2.48] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::132.324*17.77] mapped 4099 sequences
[M::worker_pipeline::204.725*21.16] mapped 3961 sequences
[M::worker_pipeline::300.266*21.80] mapped 3962 sequences
[M::worker_pipeline::407.205*21.14] mapped 3960 sequences
[M::worker_pipeline::504.704*22.85] mapped 3966 sequences
[M::worker_pipeline::647.287*23.10] mapped 3935 sequences
[M::worker_pipeline::868.903*21.17] mapped 3890 sequences
[M::worker_pipeline::1078.462*20.13] mapped 3881 sequences
[M::worker_pipeline::1246.346*19.67] mapped 3914 sequences
[M::worker_pipeline::1356.274*20.39] mapped 3907 sequences
[M::worker_pipeline::1450.140*20.58] mapped 3870 sequences
[M::worker_pipeline::1519.767*21.03] mapped 3890 sequences
[M::worker_pipeline::1587.030*21.28] mapped 3834 sequences
[M::worker_pipeline::1670.557*21.44] mapped 3921 sequences
[M::worker_pipeline::1762.447*21.72] mapped 3860 sequences
[M::worker_pipeline::1828.739*21.86] mapped 3918 sequences
[M::worker_pipeline::1906.543*22.00] mapped 3943 sequences
[M::worker_pipeline::1969.567*22.44] mapped 3922 sequences
[M::worker_pipeline::2079.440*22.24] mapped 3920 sequences
[M::worker_pipeline::2188.966*22.06] mapped 3989 sequences
[M::worker_pipeline::2347.044*22.02] mapped 3980 sequences
[M::worker_pipeline::2352.033*21.97] mapped 3971 sequences
[M::worker_pipeline::2420.361*22.34] mapped 4001 sequences
[M::worker_pipeline::2544.533*21.98] mapped 4007 sequences
[M::worker_pipeline::2615.665*22.12] mapped 3982 sequences
[M::worker_pipeline::2707.826*22.21] mapped 4024 sequences
[M::worker_pipeline::2785.057*22.27] mapped 4059 sequences
[M::worker_pipeline::2899.354*22.17] mapped 3880 sequences
[M::worker_pipeline::3012.763*22.02] mapped 3747 sequences
[M::worker_pipeline::3132.160*21.84] mapped 3684 sequences
[M::worker_pipeline::3202.002*21.97] mapped 3672 sequences
[M::worker_pipeline::3304.735*21.96] mapped 3697 sequences
[M::worker_pipeline::3394.193*21.96] mapped 3669 sequences
[M::worker_pipeline::3473.197*21.97] mapped 3660 sequences
[M::worker_pipeline::3632.833*21.62] mapped 3676 sequences
