[M::mm_idx_gen::66.795*1.53] collected minimizers
[M::mm_idx_gen::68.343*2.13] sorted minimizers
[M::main::68.344*2.13] loaded/built the index for 538 target sequence(s)
[M::mm_mapopt_update::71.449*2.08] mid_occ = 332
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 538
[M::mm_idx_stat::73.756*2.05] distinct minimizers: 218127288 (3.68% are singletons); average occurrences: 2.805; average spacing: 9.962; total length: 6094450248
[M::worker_pipeline::104.974*8.07] mapped 9963 sequences
[M::worker_pipeline::114.852*9.96] mapped 28585 sequences
[M::worker_pipeline::127.767*12.11] mapped 12456 sequences
[M::worker_pipeline::142.891*13.86] mapped 5128 sequences
[M::worker_pipeline::157.135*15.00] mapped 9813 sequences
[M::worker_pipeline::182.727*15.57] mapped 5299 sequences
[M::worker_pipeline::194.888*16.04] mapped 9128 sequences
[M::worker_pipeline::209.472*17.07] mapped 5243 sequences
[M::worker_pipeline::224.507*17.81] mapped 9887 sequences
[M::worker_pipeline::232.327*17.61] mapped 25091 sequences
[M::worker_pipeline::252.350*18.83] mapped 11090 sequences
[M::worker_pipeline::273.363*19.03] mapped 5156 sequences
[M::worker_pipeline::287.212*19.46] mapped 7164 sequences
[M::worker_pipeline::302.301*19.79] mapped 7486 sequences
[M::worker_pipeline::316.824*20.14] mapped 10740 sequences
[M::worker_pipeline::326.915*20.32] mapped 30564 sequences
[M::worker_pipeline::343.480*20.86] mapped 6890 sequences
[M::worker_pipeline::362.679*20.94] mapped 6418 sequences
[M::worker_pipeline::373.185*21.28] mapped 19466 sequences
[M::worker_pipeline::393.865*21.34] mapped 7553 sequences
[M::worker_pipeline::406.036*21.42] mapped 6828 sequences
[M::worker_pipeline::426.047*21.61] mapped 6440 sequences
[M::worker_pipeline::439.588*21.84] mapped 6640 sequences
[M::worker_pipeline::468.623*21.38] mapped 4977 sequences
[M::worker_pipeline::481.704*21.77] mapped 6515 sequences
[M::worker_pipeline::492.862*21.87] mapped 19888 sequences
[M::worker_pipeline::507.177*22.12] mapped 18360 sequences
[M::worker_pipeline::521.284*22.34] mapped 6265 sequences
[M::worker_pipeline::533.366*22.54] mapped 5269 sequences
[M::worker_pipeline::553.192*22.51] mapped 6444 sequences
[M::worker_pipeline::569.992*22.46] mapped 24200 sequences
[M::worker_pipeline::595.065*22.39] mapped 6215 sequences
[M::worker_pipeline::610.405*22.55] mapped 5292 sequences
[M::worker_pipeline::630.568*22.53] mapped 6118 sequences
[M::worker_pipeline::644.997*22.69] mapped 5924 sequences
[M::worker_pipeline::654.475*22.70] mapped 16819 sequences
[M::worker_pipeline::668.058*22.88] mapped 20488 sequences
[M::worker_pipeline::683.010*23.03] mapped 5734 sequences
[M::worker_pipeline::693.843*23.02] mapped 5727 sequences
[M::worker_pipeline::707.663*23.26] mapped 10996 sequences
[M::worker_pipeline::720.605*23.40] mapped 17741 sequences
[M::worker_pipeline::732.778*23.44] mapped 12107 sequences
[M::worker_pipeline::752.488*23.55] mapped 6085 sequences
[M::worker_pipeline::769.708*23.44] mapped 12353 sequences
[M::worker_pipeline::784.568*23.47] mapped 11779 sequences
[M::worker_pipeline::802.055*23.62] mapped 12289 sequences
[M::worker_pipeline::813.187*23.72] mapped 12174 sequences
[M::worker_pipeline::826.029*23.78] mapped 10885 sequences
[M::worker_pipeline::837.962*23.86] mapped 11088 sequences
[M::worker_pipeline::855.594*24.08] mapped 12973 sequences
[M::worker_pipeline::879.971*24.01] mapped 11547 sequences
[M::worker_pipeline::911.266*23.72] mapped 9771 sequences
[M::worker_pipeline::939.758*23.48] mapped 4710 sequences
[M::worker_pipeline::954.994*23.49] mapped 6974 sequences
[M::worker_pipeline::967.183*23.56] mapped 28028 sequences
[M::worker_pipeline::980.494*23.64] mapped 4717 sequences
[M::worker_pipeline::995.780*23.76] mapped 4636 sequences
[M::worker_pipeline::1008.260*23.78] mapped 4720 sequences
[M::worker_pipeline::1024.222*23.92] mapped 4638 sequences
[M::worker_pipeline::1044.107*23.92] mapped 4642 sequences
[M::worker_pipeline::1058.992*24.05] mapped 14115 sequences
[M::worker_pipeline::1074.164*23.94] mapped 18269 sequences
[M::worker_pipeline::1090.955*24.04] mapped 4605 sequences
[M::worker_pipeline::1105.138*24.10] mapped 4817 sequences
[M::worker_pipeline::1114.641*24.03] mapped 4645 sequences
[M::worker_pipeline::1128.990*24.18] mapped 4685 sequences
[M::worker_pipeline::1144.340*24.26] mapped 4719 sequences
[M::worker_pipeline::1154.230*24.25] mapped 4671 sequences
[M::worker_pipeline::1172.512*24.29] mapped 18406 sequences
[M::worker_pipeline::1189.308*24.31] mapped 16057 sequences
[M::worker_pipeline::1218.429*24.03] mapped 4678 sequences
[M::worker_pipeline::1246.006*23.84] mapped 4760 sequences
[M::worker_pipeline::1267.846*23.80] mapped 4708 sequences
[M::worker_pipeline::1282.346*23.78] mapped 4771 sequences
[M::worker_pipeline::1318.875*23.53] mapped 4619 sequences
[M::worker_pipeline::1325.226*23.43] mapped 24408 sequences
[M::worker_pipeline::1346.300*23.55] mapped 10436 sequences
[M::worker_pipeline::1359.321*23.59] mapped 4630 sequences
[M::worker_pipeline::1376.275*23.53] mapped 4775 sequences
[M::worker_pipeline::1400.894*23.51] mapped 4854 sequences
[M::worker_pipeline::1410.147*23.46] mapped 4645 sequences
[M::worker_pipeline::1428.473*23.60] mapped 14548 sequences
[M::worker_pipeline::1638.112*20.92] mapped 20285 sequences
[M::worker_pipeline::1644.305*20.85] mapped 4882 sequences
[M::worker_pipeline::1664.406*20.97] mapped 5419 sequences
[M::worker_pipeline::1674.780*20.98] mapped 29764 sequences
[M::worker_pipeline::1691.731*21.11] mapped 4856 sequences
[M::worker_pipeline::1705.802*21.19] mapped 4942 sequences
[M::worker_pipeline::1720.556*21.27] mapped 4860 sequences
[M::worker_pipeline::1734.399*21.35] mapped 4820 sequences
[M::worker_pipeline::1746.633*21.38] mapped 5035 sequences
[M::worker_pipeline::1766.606*21.47] mapped 12200 sequences
[M::worker_pipeline::1782.956*21.44] mapped 24173 sequences
[M::worker_pipeline::1796.493*21.54] mapped 4903 sequences
[M::worker_pipeline::1811.688*21.63] mapped 4858 sequences
[M::worker_pipeline::1825.369*21.66] mapped 4886 sequences
[M::worker_pipeline::1856.449*21.54] mapped 4894 sequences
