[M::mm_idx_gen::78.753*1.52] collected minimizers
[M::mm_idx_gen::82.923*2.37] sorted minimizers
[M::main::82.923*2.37] loaded/built the index for 731 target sequence(s)
[M::mm_mapopt_update::86.400*2.31] mid_occ = 335
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 731
[M::mm_idx_stat::88.739*2.28] distinct minimizers: 218070013 (3.59% are singletons); average occurrences: 2.806; average spacing: 9.967; total length: 6098080956
[M::worker_pipeline::116.568*8.60] mapped 5679 sequences
[M::worker_pipeline::131.089*11.56] mapped 5651 sequences
[M::worker_pipeline::149.037*14.57] mapped 24414 sequences
[M::worker_pipeline::178.485*15.68] mapped 10747 sequences
[M::worker_pipeline::194.706*16.90] mapped 5503 sequences
[M::worker_pipeline::208.993*18.09] mapped 5288 sequences
[M::worker_pipeline::225.174*19.12] mapped 5567 sequences
[M::worker_pipeline::238.535*19.82] mapped 5578 sequences
[M::worker_pipeline::254.705*20.38] mapped 14402 sequences
[M::worker_pipeline::267.609*21.24] mapped 28804 sequences
[M::worker_pipeline::276.792*21.73] mapped 20612 sequences
[M::worker_pipeline::291.212*22.39] mapped 14862 sequences
[M::worker_pipeline::306.208*22.57] mapped 5511 sequences
[M::worker_pipeline::318.847*23.18] mapped 7589 sequences
[M::worker_pipeline::333.053*23.60] mapped 11489 sequences
[M::worker_pipeline::350.737*24.08] mapped 5720 sequences
[M::worker_pipeline::367.216*24.46] mapped 14520 sequences
[M::worker_pipeline::381.784*24.82] mapped 6014 sequences
[M::worker_pipeline::393.459*25.15] mapped 24080 sequences
[M::worker_pipeline::407.030*25.27] mapped 17906 sequences
[M::worker_pipeline::430.389*24.89] mapped 11577 sequences
[M::worker_pipeline::451.346*24.91] mapped 5941 sequences
[M::worker_pipeline::469.247*24.93] mapped 12269 sequences
[M::worker_pipeline::485.181*25.23] mapped 11739 sequences
[M::worker_pipeline::500.853*25.43] mapped 5718 sequences
[M::worker_pipeline::511.636*25.65] mapped 19949 sequences
[M::worker_pipeline::527.937*25.58] mapped 19905 sequences
[M::worker_pipeline::544.625*25.85] mapped 10103 sequences
[M::worker_pipeline::560.178*26.00] mapped 9891 sequences
[M::worker_pipeline::579.717*25.97] mapped 5832 sequences
[M::worker_pipeline::592.271*26.11] mapped 10464 sequences
[M::worker_pipeline::603.759*26.29] mapped 6800 sequences
[M::worker_pipeline::612.038*26.33] mapped 29053 sequences
[M::worker_pipeline::629.042*26.45] mapped 12034 sequences
[M::worker_pipeline::650.694*26.35] mapped 8455 sequences
[M::worker_pipeline::663.713*26.55] mapped 15424 sequences
[M::worker_pipeline::677.366*26.71] mapped 12437 sequences
[M::worker_pipeline::691.289*26.78] mapped 11084 sequences
[M::worker_pipeline::704.203*26.97] mapped 17747 sequences
[M::worker_pipeline::716.066*27.00] mapped 20500 sequences
