[M::mm_idx_gen::41.186*1.60] collected minimizers
[M::mm_idx_gen::44.490*2.80] sorted minimizers
[M::main::44.490*2.80] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::45.808*2.75] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::46.470*2.73] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::180.386*11.67] mapped 3849 sequences
[M::worker_pipeline::282.107*15.80] mapped 3430 sequences
[M::worker_pipeline::352.332*18.42] mapped 3333 sequences
[M::worker_pipeline::420.256*19.91] mapped 3330 sequences
[M::worker_pipeline::538.591*19.04] mapped 3281 sequences
[M::worker_pipeline::677.905*18.04] mapped 3556 sequences
[M::worker_pipeline::730.358*19.23] mapped 3647 sequences
[M::worker_pipeline::813.803*19.80] mapped 3362 sequences
[M::worker_pipeline::990.599*18.22] mapped 3635 sequences
[M::worker_pipeline::1142.694*17.79] mapped 3593 sequences
[M::worker_pipeline::1249.241*17.87] mapped 3405 sequences
[M::worker_pipeline::1320.112*18.38] mapped 3513 sequences
[M::worker_pipeline::1388.111*18.62] mapped 3445 sequences
[M::worker_pipeline::1524.279*18.37] mapped 3548 sequences
[M::worker_pipeline::1707.524*17.61] mapped 3589 sequences
[M::worker_pipeline::1838.895*17.30] mapped 3393 sequences
[M::worker_pipeline::1933.309*17.52] mapped 3328 sequences
[M::worker_pipeline::2086.825*17.23] mapped 3290 sequences
[M::worker_pipeline::2160.502*17.45] mapped 3433 sequences
[M::worker_pipeline::2265.824*18.09] mapped 3166 sequences
[M::worker_pipeline::2313.660*17.89] mapped 3440 sequences
[M::worker_pipeline::2430.354*17.84] mapped 3250 sequences
[M::worker_pipeline::2563.594*17.63] mapped 3216 sequences
[M::worker_pipeline::2653.901*17.80] mapped 3365 sequences
[M::worker_pipeline::2774.204*17.82] mapped 3410 sequences
[M::worker_pipeline::2990.302*17.20] mapped 3279 sequences
[M::worker_pipeline::3081.358*17.37] mapped 3423 sequences
[M::worker_pipeline::3249.475*17.19] mapped 3269 sequences
[M::worker_pipeline::3379.695*17.16] mapped 3386 sequences
[M::worker_pipeline::3460.643*17.29] mapped 3367 sequences
[M::worker_pipeline::3603.575*17.15] mapped 3367 sequences
[M::worker_pipeline::3674.198*17.26] mapped 3292 sequences
[M::worker_pipeline::3741.952*17.38] mapped 3383 sequences
[M::worker_pipeline::3799.291*17.48] mapped 3339 sequences
[M::worker_pipeline::3867.530*17.63] mapped 3338 sequences
[M::worker_pipeline::4000.069*17.49] mapped 3430 sequences
[M::worker_pipeline::4069.482*17.63] mapped 3353 sequences
[M::worker_pipeline::4382.085*16.95] mapped 3212 sequences
[M::worker_pipeline::4526.659*16.94] mapped 3397 sequences
[M::worker_pipeline::4663.878*17.28] mapped 3382 sequences
[M::worker_pipeline::4741.254*17.13] mapped 3398 sequences
[M::worker_pipeline::4828.777*17.23] mapped 3353 sequences
[M::worker_pipeline::4958.372*17.15] mapped 3202 sequences
[M::worker_pipeline::5036.300*17.23] mapped 3463 sequences
[M::worker_pipeline::5110.868*17.38] mapped 3340 sequences
[M::worker_pipeline::5203.690*17.50] mapped 3283 sequences
[M::worker_pipeline::5353.189*17.43] mapped 3268 sequences
[M::worker_pipeline::5446.725*17.49] mapped 3315 sequences
[M::worker_pipeline::5500.586*17.69] mapped 3321 sequences
[M::worker_pipeline::5561.827*17.88] mapped 3395 sequences
[M::worker_pipeline::5670.190*17.89] mapped 3327 sequences
[M::worker_pipeline::5807.180*17.79] mapped 3339 sequences
