[modkit-logging/src/lib.rs::69][2025-11-26 04:07:03][DEBUG] command line: bin/dist_modkit_v0.5.1_8fa79e3/modkit summary --threads 8 --log-filepath logs/methylation/T2T06.modkit_summary.asm.log --num-reads 100420 data/mapped/T2T06/T2T06.UL.100G.asm.bam
[modkit/src/commands.rs::204][2025-11-26 04:07:03][INFO] sampling 100420 reads from BAM
> sampling 100420 reads from BAM
[/builds/zUbCqThW/0/machine-learning/modkit/modkit-core/src/reads_sampler/mod.rs::49][2025-11-26 04:07:04][DEBUG] found BAM index, sampling reads in 1000000 base pair chunks
[/builds/zUbCqThW/0/machine-learning/modkit/modkit-core/src/reads_sampler/sampling_schedule.rs::261][2025-11-26 04:07:04][DEBUG] removed 0 contigs from schedule with <= 1 reads
[modkit-core/src/reads_sampler/sampling_schedule.rs::141][2025-11-26 04:07:04][DEBUG] derived sampling schedule, sampling total 101185 reads from 1075 contigs, including unmapped reads
[modkit-core/src/reads_sampler/sampling_schedule.rs::164][2025-11-26 04:07:04][DEBUG] schedule
 chrom  count/frac 
 14     4122 
 61     4108 
 6      4053 
 47     4049 
 73     3523 
 25     3512 
 56     3415 
 8      3389 
 16     3160 
 63     3152 
 18     2985 
 66     2956 
 67     2767 
 19     2708 
 52     2683 
 49     2480 
 20     2477 
 22     2267 
 15     2266 
 62     2260 
 57     2240 
 69     2232 
 9      2226 
 23     2215 
 71     2209 
 58     1932 
 10     1816 
 13     1743 
 60     1681 
 2      1604 
 68     1531 
 5      1414 
 70     1398 
 12     1374 
 53     1358 
 3      1297 
 65     1247 
 72     1076 
 24     1045 
 48     893 
 4      873 
 11     865 
 54     696 
 7      685 
 64     683 
 17     623 
 50     227 
 448    102 
 807    82 
 878    58 
 21     38 
 1      31 
 55     27 
 543    20 
 51     20 
 0      19 
 59     16 
 93     12 
 119    12 
 123    11 
 475    10 
 705    10 
 704    9 
 109    8 
 97     7 
 121    6 
 283    6 
 45     6 
 851    5 
 811    5 
 37     5 
 846    4 
 137    4 
 354    4 
 94     4 
 847    4 
 339    4 
 36     4 
 30     4 
 781    3 
 307    3 
 552    3 
 518    3 
 707    3 
 927    3 
 106    3 
 946    3 
 714    3 
 364    3 
 110    3 
 801    3 
 513    3 
 950    3 
 823    3 
 89     3 
 111    3 
 1050   3 
 1044   3 
 694    3 
 440    2 
 471    2 
 942    2 
 973    2 
 248    2 
 688    2 
 654    2 
 496    2 
 242    2 
 651    2 
 177    2 
 366    2 
 586    2 
 648    2 
 363    2 
 741    2 
 645    2 
 580    2 
 75     2 
 515    2 
 698    2 
 881    2 
 218    2 
 596    2 
