[M::mm_idx_gen::35.961*1.50] collected minimizers
[M::mm_idx_gen::38.995*2.47] sorted minimizers
[M::main::38.995*2.47] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.698*2.34] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::45.845*2.25] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::108.102*9.51] mapped 5489 sequences
[M::worker_pipeline::121.528*12.51] mapped 29720 sequences
[M::worker_pipeline::140.855*15.60] mapped 9101 sequences
[M::worker_pipeline::158.202*17.37] mapped 5369 sequences
[M::worker_pipeline::171.886*18.87] mapped 21362 sequences
[M::worker_pipeline::186.949*20.27] mapped 29394 sequences
[M::worker_pipeline::206.569*21.10] mapped 13740 sequences
[M::worker_pipeline::240.347*21.07] mapped 5292 sequences
[M::worker_pipeline::257.490*21.96] mapped 5192 sequences
[M::worker_pipeline::275.248*22.32] mapped 5442 sequences
[M::worker_pipeline::291.782*22.90] mapped 5319 sequences
[M::worker_pipeline::308.757*23.47] mapped 5457 sequences
[M::worker_pipeline::326.988*24.15] mapped 5442 sequences
[M::worker_pipeline::342.760*24.53] mapped 5424 sequences
[M::worker_pipeline::356.693*25.00] mapped 19485 sequences
[M::worker_pipeline::375.802*25.22] mapped 16083 sequences
[M::worker_pipeline::393.775*25.69] mapped 5333 sequences
[M::worker_pipeline::410.548*26.04] mapped 5222 sequences
[M::worker_pipeline::426.842*26.37] mapped 5153 sequences
[M::worker_pipeline::440.546*26.72] mapped 26783 sequences
[M::worker_pipeline::458.935*26.96] mapped 7096 sequences
[M::worker_pipeline::479.889*27.01] mapped 5488 sequences
[M::worker_pipeline::496.774*27.20] mapped 5465 sequences
[M::worker_pipeline::514.891*27.34] mapped 5237 sequences
[M::worker_pipeline::537.487*27.26] mapped 15789 sequences
[M::worker_pipeline::552.099*27.44] mapped 19101 sequences
[M::worker_pipeline::572.681*27.56] mapped 5472 sequences
[M::worker_pipeline::592.242*27.69] mapped 5240 sequences
[M::worker_pipeline::606.252*27.90] mapped 26685 sequences
[M::worker_pipeline::620.280*28.09] mapped 30774 sequences
[M::worker_pipeline::638.908*28.28] mapped 7841 sequences
[M::worker_pipeline::659.776*28.23] mapped 5231 sequences
