[M::mm_idx_gen::67.889*1.50] collected minimizers
[M::mm_idx_gen::72.323*2.57] sorted minimizers
[M::main::72.323*2.57] loaded/built the index for 938 target sequence(s)
[M::mm_mapopt_update::75.515*2.50] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 938
[M::mm_idx_stat::78.244*2.45] distinct minimizers: 219036245 (8.20% are singletons); average occurrences: 2.771; average spacing: 9.964; total length: 6048398644
[M::worker_pipeline::117.327*10.59] mapped 18785 sequences
[M::worker_pipeline::154.464*13.54] mapped 8000 sequences
[M::worker_pipeline::208.619*13.76] mapped 8085 sequences
[M::worker_pipeline::236.461*15.25] mapped 8392 sequences
[M::worker_pipeline::260.653*16.41] mapped 5169 sequences
[M::worker_pipeline::303.483*16.43] mapped 4342 sequences
[M::worker_pipeline::328.357*17.88] mapped 12244 sequences
[M::worker_pipeline::363.467*18.66] mapped 9110 sequences
[M::worker_pipeline::387.516*19.57] mapped 9991 sequences
[M::worker_pipeline::408.933*20.38] mapped 8501 sequences
[M::worker_pipeline::450.163*20.08] mapped 8879 sequences
[M::worker_pipeline::483.829*20.13] mapped 7309 sequences
[M::worker_pipeline::507.528*20.61] mapped 12184 sequences
[M::worker_pipeline::534.536*21.03] mapped 7679 sequences
[M::worker_pipeline::554.074*21.49] mapped 6497 sequences
[M::worker_pipeline::580.910*21.66] mapped 8276 sequences
[M::worker_pipeline::600.230*22.08] mapped 12826 sequences
[M::worker_pipeline::624.446*22.33] mapped 6859 sequences
[M::worker_pipeline::649.010*22.59] mapped 8913 sequences
[M::worker_pipeline::673.426*22.89] mapped 8727 sequences
[M::worker_pipeline::712.233*22.75] mapped 7336 sequences
[M::worker_pipeline::734.606*22.98] mapped 8128 sequences
[M::worker_pipeline::759.426*23.32] mapped 7363 sequences
[M::worker_pipeline::792.855*23.21] mapped 6404 sequences
[M::worker_pipeline::823.359*23.30] mapped 7913 sequences
[M::worker_pipeline::872.467*22.92] mapped 3732 sequences
[M::worker_pipeline::901.662*23.02] mapped 5640 sequences
[M::worker_pipeline::938.615*22.98] mapped 7359 sequences
[M::worker_pipeline::965.245*23.25] mapped 7842 sequences
[M::worker_pipeline::995.840*23.21] mapped 8798 sequences
[M::worker_pipeline::1035.647*23.15] mapped 9337 sequences
[M::worker_pipeline::1057.606*23.27] mapped 7964 sequences
[M::worker_pipeline::1080.473*23.43] mapped 7365 sequences
[M::worker_pipeline::1104.881*23.52] mapped 6701 sequences
[M::worker_pipeline::1130.662*23.67] mapped 6736 sequences
[M::worker_pipeline::1156.952*23.81] mapped 11340 sequences
[M::worker_pipeline::1187.261*23.88] mapped 6457 sequences
[M::worker_pipeline::1227.871*23.74] mapped 8102 sequences
[M::worker_pipeline::1263.676*23.70] mapped 7114 sequences
[M::worker_pipeline::1291.705*23.72] mapped 7734 sequences
[M::worker_pipeline::1314.410*23.85] mapped 7257 sequences
[M::worker_pipeline::1339.904*23.99] mapped 8025 sequences
[M::worker_pipeline::1362.689*24.11] mapped 8571 sequences
[M::worker_pipeline::1395.594*24.08] mapped 8475 sequences
[M::worker_pipeline::1425.633*24.12] mapped 8927 sequences
[M::worker_pipeline::1443.324*24.22] mapped 6101 sequences
[M::worker_pipeline::1469.861*24.32] mapped 10908 sequences
[M::worker_pipeline::1499.768*24.28] mapped 7218 sequences
[M::worker_pipeline::1533.158*24.22] mapped 7521 sequences
[M::worker_pipeline::1554.516*24.26] mapped 6874 sequences
[M::worker_pipeline::1578.333*24.29] mapped 9658 sequences
[M::worker_pipeline::1598.946*24.37] mapped 7689 sequences
[M::worker_pipeline::1618.819*24.48] mapped 8995 sequences
[M::worker_pipeline::1636.491*24.53] mapped 8570 sequences
[M::worker_pipeline::1659.727*24.61] mapped 9886 sequences
[M::worker_pipeline::1676.894*24.68] mapped 6810 sequences
[M::worker_pipeline::1719.692*24.44] mapped 8113 sequences
[M::worker_pipeline::1748.202*24.53] mapped 11184 sequences
[M::worker_pipeline::1769.443*24.56] mapped 16961 sequences
[M::worker_pipeline::1790.668*24.63] mapped 6901 sequences
[M::worker_pipeline::1813.225*24.65] mapped 5745 sequences
[M::worker_pipeline::1833.349*24.70] mapped 7764 sequences
[M::worker_pipeline::1873.102*24.57] mapped 7179 sequences
[M::worker_pipeline::1891.214*24.66] mapped 9714 sequences
[M::worker_pipeline::1910.799*24.73] mapped 9774 sequences
[M::worker_pipeline::1935.115*24.77] mapped 10035 sequences
[M::worker_pipeline::1959.357*24.79] mapped 12948 sequences
[M::worker_pipeline::1980.633*24.82] mapped 15777 sequences
[M::worker_pipeline::2001.508*24.87] mapped 13038 sequences
[M::worker_pipeline::2022.216*24.92] mapped 8954 sequences
[M::worker_pipeline::2076.112*24.62] mapped 7182 sequences
[M::worker_pipeline::2093.944*24.69] mapped 6371 sequences
[M::worker_pipeline::2116.813*24.74] mapped 7303 sequences
[M::worker_pipeline::2143.363*24.74] mapped 14420 sequences
[M::worker_pipeline::2173.623*24.70] mapped 7325 sequences
[M::worker_pipeline::2214.564*24.53] mapped 6106 sequences
[M::worker_pipeline::2251.190*24.47] mapped 4611 sequences
[M::worker_pipeline::2272.327*24.52] mapped 8432 sequences
[M::worker_pipeline::2294.729*24.59] mapped 7463 sequences
[M::worker_pipeline::2314.882*24.66] mapped 7172 sequences
[M::worker_pipeline::2515.030*23.10] mapped 7353 sequences
[M::worker_pipeline::2525.660*23.14] mapped 5772 sequences
[M::worker_pipeline::2557.995*23.16] mapped 7314 sequences
[M::worker_pipeline::2576.522*23.24] mapped 6336 sequences
[M::worker_pipeline::2599.407*23.31] mapped 7122 sequences
[M::worker_pipeline::2622.838*23.34] mapped 5770 sequences
[M::worker_pipeline::2659.678*23.29] mapped 6035 sequences
[M::worker_pipeline::2686.394*23.28] mapped 6538 sequences
[M::worker_pipeline::2708.844*23.32] mapped 6625 sequences
[M::worker_pipeline::2731.050*23.33] mapped 8331 sequences
[M::worker_pipeline::2750.692*23.40] mapped 6674 sequences
[M::worker_pipeline::2773.641*23.45] mapped 7114 sequences
[M::worker_pipeline::2791.569*23.51] mapped 7991 sequences
[M::worker_pipeline::2818.917*23.49] mapped 6493 sequences
[M::worker_pipeline::2849.958*23.51] mapped 6929 sequences
[M::worker_pipeline::2887.201*23.49] mapped 7401 sequences
[M::worker_pipeline::2909.512*23.52] mapped 6852 sequences
[M::worker_pipeline::2940.418*23.50] mapped 5494 sequences
[M::worker_pipeline::2970.559*23.51] mapped 10736 sequences
[M::worker_pipeline::3002.480*23.50] mapped 5783 sequences
[M::worker_pipeline::3028.975*23.52] mapped 6540 sequences
[M::worker_pipeline::3052.951*23.56] mapped 7812 sequences
[M::worker_pipeline::3073.910*23.62] mapped 5579 sequences
[M::worker_pipeline::3101.457*23.61] mapped 8693 sequences
[M::worker_pipeline::3120.344*23.64] mapped 6600 sequences
[M::worker_pipeline::3146.321*23.63] mapped 8372 sequences
[M::worker_pipeline::3167.490*23.65] mapped 5838 sequences
[M::worker_pipeline::3191.497*23.67] mapped 7705 sequences
[M::worker_pipeline::3215.890*23.66] mapped 7486 sequences
[M::worker_pipeline::3304.356*23.23] mapped 6852 sequences
[M::worker_pipeline::3328.354*23.23] mapped 6503 sequences
[M::worker_pipeline::3384.233*23.10] mapped 10573 sequences
[M::worker_pipeline::3403.525*23.15] mapped 6876 sequences
[M::worker_pipeline::3428.945*23.15] mapped 5619 sequences
[M::worker_pipeline::3456.850*23.16] mapped 6076 sequences
[M::worker_pipeline::3535.743*22.86] mapped 6819 sequences
[M::worker_pipeline::3556.597*22.91] mapped 6429 sequences
[M::worker_pipeline::3579.138*22.96] mapped 8155 sequences
[M::worker_pipeline::3600.113*23.01] mapped 5620 sequences
[M::worker_pipeline::3620.153*23.07] mapped 9905 sequences
[M::worker_pipeline::3643.300*23.09] mapped 6659 sequences
[M::worker_pipeline::3660.583*23.15] mapped 9205 sequences
[M::worker_pipeline::3682.820*23.19] mapped 10952 sequences
[M::worker_pipeline::3713.595*23.17] mapped 14405 sequences
[M::worker_pipeline::3733.814*23.21] mapped 22719 sequences
[M::worker_pipeline::3754.128*23.27] mapped 22050 sequences
[M::worker_pipeline::3777.828*23.32] mapped 6130 sequences
[M::worker_pipeline::3813.127*23.35] mapped 17208 sequences
[M::worker_pipeline::3839.946*23.43] mapped 4754 sequences
[M::worker_pipeline::3868.590*23.46] mapped 4492 sequences
[M::worker_pipeline::3895.974*23.53] mapped 4736 sequences
[M::worker_pipeline::3916.903*23.59] mapped 4364 sequences
[M::worker_pipeline::3947.087*23.63] mapped 4420 sequences
[M::worker_pipeline::4025.719*23.41] mapped 12195 sequences
[M::worker_pipeline::4050.507*23.46] mapped 4571 sequences
[M::worker_pipeline::4069.106*23.51] mapped 3791 sequences
[M::worker_pipeline::4098.231*23.59] mapped 5456 sequences
[M::worker_pipeline::4122.977*23.62] mapped 18033 sequences
[M::worker_pipeline::4158.594*23.63] mapped 4202 sequences
[M::worker_pipeline::4189.741*23.63] mapped 18505 sequences
[M::worker_pipeline::4255.648*23.46] mapped 4369 sequences
[M::worker_pipeline::4280.801*23.51] mapped 17635 sequences
[M::worker_pipeline::4310.959*23.52] mapped 4307 sequences
[M::worker_pipeline::4336.336*23.54] mapped 4106 sequences
[M::worker_pipeline::4369.713*23.61] mapped 4203 sequences
[M::worker_pipeline::4391.798*23.65] mapped 4298 sequences
[M::worker_pipeline::4428.850*23.64] mapped 19765 sequences
[M::worker_pipeline::4460.188*23.67] mapped 4915 sequences
[M::worker_pipeline::4483.792*23.71] mapped 4828 sequences
[M::worker_pipeline::4511.071*23.76] mapped 4749 sequences
[M::worker_pipeline::4578.452*23.63] mapped 4248 sequences
[M::worker_pipeline::4599.486*23.67] mapped 4142 sequences
[M::worker_pipeline::4649.133*23.59] mapped 4582 sequences
[M::worker_pipeline::4671.624*23.61] mapped 3953 sequences
[M::worker_pipeline::4693.425*23.62] mapped 3942 sequences
[M::worker_pipeline::4712.063*23.65] mapped 3818 sequences
[M::worker_pipeline::4745.636*23.62] mapped 3701 sequences
[M::worker_pipeline::4768.233*23.63] mapped 3914 sequences
[M::worker_pipeline::4804.231*23.58] mapped 7373 sequences
[M::worker_pipeline::4825.180*23.61] mapped 20472 sequences
[M::worker_pipeline::5029.531*22.84] mapped 4048 sequences
[M::worker_pipeline::5040.538*22.87] mapped 17395 sequences
[M::worker_pipeline::5074.338*22.90] mapped 4131 sequences
[M::worker_pipeline::5142.274*22.82] mapped 18276 sequences
[M::worker_pipeline::5163.726*22.83] mapped 18140 sequences
[M::worker_pipeline::5196.203*22.90] mapped 16752 sequences
